Sequence,Txn_ID,Mode,Family,Moment,Quick_Add,Semantic_Type,Txn_Date,Txn_Time,Timestamp,Amount,Currency,Expected_Signed_Amount,Paid_By,Participant_Count,Split_Method,Description,Device_Target,Run_Batch,Backend_Load_Band,Expected_Status,Idempotency_Key,Platform,catalog_moment_id,catalog_moment_type,catalog_quick_add,catalog_id,catalog_status,tile_maestro_id,amount_maestro_id,note_maestro_id,submit_maestro_id,split_maestro_id,category_value,correlation_note,join_status,join_notes
1,MTR-APK-0001,Personal,Personal,Life Operations,Groceries,Expense,2026-07-10,13:10:57,2026-07-10 13:10:57,16337.79,INR,-16337.79,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 16337.79,Android,B01,BASELINE_1_500,CREATED,idem-20260902-apk-0001,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 16337.79,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1150,MTR-APK-1150,Personal,Personal,Lifestyle,Travel,Expense,2025-10-11,15:33:47,2025-10-11 15:33:47,18839.75,INR,-18839.75,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1150 | Travel | 18839.75,Android,B23,RAMP_501_1500,CREATED,idem-20260902-apk-1150,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Travel,MAESTRO-APK-PERSONAL-LIFESTYLE-1150 | Travel | 18839.75,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1153,MTR-APK-1153,Personal,Personal,Lifestyle,Fitness,Expense,2026-07-12,10:02:49,2026-07-12 10:02:49,19832.71,INR,-19832.71,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1153 | Fitness | 19832.71,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1153,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-APK-PERSONAL-LIFESTYLE-1153 | Fitness | 19832.71,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1156,MTR-APK-1156,Personal,Personal,Lifestyle,Hobbies,Expense,2026-02-21,12:28:06,2026-02-21 12:28:06,3354.29,INR,-3354.29,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1156 | Hobbies | 3354.29,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1156,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-APK-PERSONAL-LIFESTYLE-1156 | Hobbies | 3354.29,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1159,MTR-APK-1159,Personal,Personal,Relationships,Gifts,Expense,2026-03-13,18:32:38,2026-03-13 18:32:38,12399.53,INR,-12399.53,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1159 | Gifts | 12399.53,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1159,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1159 | Gifts | 12399.53,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1162,MTR-APK-1162,Personal,Personal,Relationships,Dates,Expense,2026-02-14,06:03:42,2026-02-14 06:03:42,17056.1,INR,-17056.1,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1162 | Dates | 17056.10,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1162,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1162 | Dates | 17056.10,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1165,MTR-APK-1165,Personal,Personal,Relationships,Family,Expense,2026-03-02,04:43:45,2026-03-02 04:43:45,11248.85,INR,-11248.85,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1165 | Family | 11248.85,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1165,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1165 | Family | 11248.85,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1168,MTR-APK-1168,Personal,Personal,Relationships,Friends,Expense,2026-02-07,17:00:13,2026-02-07 17:00:13,1861.51,INR,-1861.51,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1168 | Friends | 1861.51,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1168,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1168 | Friends | 1861.51,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1171,MTR-APK-1171,Personal,Personal,Relationships,Celebrations,Expense,2026-01-19,15:28:04,2026-01-19 15:28:04,11341.03,INR,-11341.03,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1171 | Celebrations | 11341.03,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1171,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1171 | Celebrations | 11341.03,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1174,MTR-APK-1174,Personal,Personal,Life Operations,Groceries,Expense,2025-11-12,07:05:28,2025-11-12 07:05:28,5897.39,INR,-5897.39,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1174 | Groceries | 5897.39,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1174,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1174 | Groceries | 5897.39,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1177,MTR-APK-1177,Personal,Personal,Life Operations,Rent,Expense,2026-06-14,18:50:52,2026-06-14 18:50:52,1111.27,INR,-1111.27,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1177 | Rent | 1111.27,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1177,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1177 | Rent | 1111.27,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1180,MTR-APK-1180,Personal,Personal,Life Operations,Bills,Expense,2026-08-27,12:12:01,2026-08-27 12:12:01,14538.65,INR,-14538.65,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1180 | Bills | 14538.65,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1180,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1180 | Bills | 14538.65,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1183,MTR-APK-1183,Personal,Personal,Life Operations,Transport,Expense,2025-11-06,04:43:26,2025-11-06 04:43:26,12992.94,INR,-12992.94,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1183 | Transport | 12992.94,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1183,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1183 | Transport | 12992.94,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1186,MTR-APK-1186,Personal,Personal,Life Operations,Healthcare,Expense,2026-08-07,21:30:37,2026-08-07 21:30:37,14659.19,INR,-14659.19,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1186 | Healthcare | 14659.19,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1186,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1186 | Healthcare | 14659.19,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1189,MTR-APK-1189,Personal,Personal,Life Operations,Subscriptions,Expense,2025-11-14,11:57:52,2025-11-14 11:57:52,14478.97,INR,-14478.97,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1189 | Subscriptions | 14478.97,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1189,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1189 | Subscriptions | 14478.97,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1192,MTR-APK-1192,Personal,Personal,Life Operations,Repairs,Expense,2026-04-29,04:32:18,2026-04-29 04:32:18,5050.69,INR,-5050.69,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1192 | Repairs | 5050.69,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1192,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1192 | Repairs | 5050.69,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1195,MTR-APK-1195,Personal,Personal,Future Building,Savings,Transfer,2026-08-29,16:13:15,2026-08-29 16:13:15,15452.68,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1195 | Savings | 15452.68,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1195,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1195 | Savings | 15452.68,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
1198,MTR-APK-1198,Personal,Personal,Future Building,Emergency Fund,Transfer,2026-03-07,03:04:35,2026-03-07 03:04:35,19318.09,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1198 | Emergency Fund | 19318.09,Android,B24,RAMP_501_1500,CREATED,idem-20260902-apk-1198,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1198 | Emergency Fund | 19318.09,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
1201,MTR-APK-1201,Personal,Personal,Future Building,Investments,Investment,2026-04-08,00:17:42,2026-04-08 00:17:42,14426.34,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1201 | Investments | 14426.34,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1201,android,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1201 | Investments | 14426.34,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
1204,MTR-APK-1204,Personal,Personal,Future Building,Education,Expense,2026-02-20,10:50:20,2026-02-20 10:50:20,15647.55,INR,-15647.55,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1204 | Education | 15647.55,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1204,android,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1204 | Education | 15647.55,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
1207,MTR-APK-1207,Personal,Personal,Future Building,Goal Contribution,Transfer,2026-03-19,01:18:44,2026-03-19 01:18:44,17902.27,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1207 | Goal Contribution | 17902.27,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1207,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1207 | Goal Contribution | 17902.27,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
1210,MTR-APK-1210,Personal,Personal,Lifestyle,Dining,Expense,2026-06-16,12:43:34,2026-06-16 12:43:34,5886.93,INR,-5886.93,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1210 | Dining | 5886.93,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1210,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-APK-PERSONAL-LIFESTYLE-1210 | Dining | 5886.93,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1213,MTR-APK-1213,Personal,Personal,Lifestyle,Shopping,Expense,2026-05-23,10:05:41,2026-05-23 10:05:41,14326.78,INR,-14326.78,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1213 | Shopping | 14326.78,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1213,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Shopping,MAESTRO-APK-PERSONAL-LIFESTYLE-1213 | Shopping | 14326.78,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1216,MTR-APK-1216,Personal,Personal,Lifestyle,Entertainment,Expense,2025-12-16,20:47:03,2025-12-16 20:47:03,16342.45,INR,-16342.45,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1216 | Entertainment | 16342.45,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1216,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Entertainment,MAESTRO-APK-PERSONAL-LIFESTYLE-1216 | Entertainment | 16342.45,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1219,MTR-APK-1219,Personal,Personal,Lifestyle,Travel,Expense,2025-12-20,18:27:30,2025-12-20 18:27:30,3367.43,INR,-3367.43,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1219 | Travel | 3367.43,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1219,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Travel,MAESTRO-APK-PERSONAL-LIFESTYLE-1219 | Travel | 3367.43,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1222,MTR-APK-1222,Personal,Personal,Lifestyle,Fitness,Expense,2026-01-25,00:35:27,2026-01-25 00:35:27,7657.51,INR,-7657.51,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1222 | Fitness | 7657.51,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1222,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-APK-PERSONAL-LIFESTYLE-1222 | Fitness | 7657.51,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1225,MTR-APK-1225,Personal,Personal,Lifestyle,Hobbies,Expense,2026-02-03,05:51:03,2026-02-03 05:51:03,12731.64,INR,-12731.64,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-1225 | Hobbies | 12731.64,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1225,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-APK-PERSONAL-LIFESTYLE-1225 | Hobbies | 12731.64,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
1228,MTR-APK-1228,Personal,Personal,Relationships,Gifts,Expense,2026-01-20,14:58:57,2026-01-20 14:58:57,2626.14,INR,-2626.14,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1228 | Gifts | 2626.14,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1228,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1228 | Gifts | 2626.14,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1231,MTR-APK-1231,Personal,Personal,Relationships,Dates,Expense,2026-04-26,20:30:51,2026-04-26 20:30:51,7422.58,INR,-7422.58,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1231 | Dates | 7422.58,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1231,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1231 | Dates | 7422.58,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1234,MTR-APK-1234,Personal,Personal,Relationships,Family,Expense,2026-06-09,22:12:47,2026-06-09 22:12:47,3012.63,INR,-3012.63,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1234 | Family | 3012.63,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1234,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1234 | Family | 3012.63,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1237,MTR-APK-1237,Personal,Personal,Relationships,Friends,Expense,2025-12-09,00:41:53,2025-12-09 00:41:53,8960.74,INR,-8960.74,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1237 | Friends | 8960.74,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1237,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1237 | Friends | 8960.74,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1240,MTR-APK-1240,Personal,Personal,Relationships,Celebrations,Expense,2026-05-10,14:35:02,2026-05-10 14:35:02,6330.6,INR,-6330.6,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1240 | Celebrations | 6330.60,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1240,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-APK-PERSONAL-RELATIONSHIPS-1240 | Celebrations | 6330.60,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
1243,MTR-APK-1243,Personal,Personal,Life Operations,Groceries,Expense,2025-12-23,13:23:39,2025-12-23 13:23:39,9288.63,INR,-9288.63,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1243 | Groceries | 9288.63,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1243,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1243 | Groceries | 9288.63,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1246,MTR-APK-1246,Personal,Personal,Life Operations,Rent,Expense,2025-11-12,03:20:38,2025-11-12 03:20:38,6470.0,INR,-6470.0,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1246 | Rent | 6470.00,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1246,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1246 | Rent | 6470.00,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1249,MTR-APK-1249,Personal,Personal,Life Operations,Bills,Expense,2026-07-23,00:46:20,2026-07-23 00:46:20,12948.94,INR,-12948.94,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1249 | Bills | 12948.94,Android,B25,RAMP_501_1500,CREATED,idem-20260902-apk-1249,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1249 | Bills | 12948.94,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1252,MTR-APK-1252,Personal,Personal,Life Operations,Transport,Expense,2026-07-11,22:02:11,2026-07-11 22:02:11,13901.54,INR,-13901.54,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1252 | Transport | 13901.54,Android,B26,RAMP_501_1500,CREATED,idem-20260902-apk-1252,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1252 | Transport | 13901.54,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1255,MTR-APK-1255,Personal,Personal,Life Operations,Healthcare,Expense,2026-03-27,15:22:40,2026-03-27 15:22:40,15402.72,INR,-15402.72,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1255 | Healthcare | 15402.72,Android,B26,RAMP_501_1500,CREATED,idem-20260902-apk-1255,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1255 | Healthcare | 15402.72,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1258,MTR-APK-1258,Personal,Personal,Life Operations,Subscriptions,Expense,2025-11-01,07:58:05,2025-11-01 07:58:05,999.99,INR,-999.99,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1258 | Subscriptions | 999.99,Android,B26,RAMP_501_1500,CREATED,idem-20260902-apk-1258,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1258 | Subscriptions | 999.99,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1261,MTR-APK-1261,Personal,Personal,Life Operations,Repairs,Expense,2026-02-26,14:04:40,2026-02-26 14:04:40,12445.12,INR,-12445.12,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1261 | Repairs | 12445.12,Android,B26,RAMP_501_1500,CREATED,idem-20260902-apk-1261,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-1261 | Repairs | 12445.12,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
1264,MTR-APK-1264,Personal,Personal,Future Building,Savings,Transfer,2025-11-22,01:46:27,2025-11-22 01:46:27,12090.79,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1264 | Savings | 12090.79,Android,B26,RAMP_501_1500,CREATED,idem-20260902-apk-1264,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-1264 | Savings | 12090.79,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
