family,domain,screen_id,screen_name,screen_figma_node,widget_id,widget_name,widget_figma_node,parent_section,widget_type,data_behaviour,data_classification,api_command,http_method,live_route,join_status,notes
FB,,PER-FB-S11,Learning Quick Add,353:11900,PER-FB-S11-W018,Save Learning,429:9967,Footer,Primary CTA,Validate and persist learning activity,CANONICAL_COMMAND,FutureBuilding.RecordLearning,POST,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W001,Back from Recent Activity,1036:7494,Header,Navigation CTA,Local navigation/state,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W002,Notifications,1036:7499,Header,Icon CTA,Local navigation/state,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W003,All Filter,1036:7503,Filters,Filter Chip,Query/local filter state,PROJECTION_QUERY,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W004,Exercise Filter,1036:7504,Filters,Filter Chip,Query/local filter state,PROJECTION_QUERY,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W005,Recovery Filter,1036:7505,Filters,Filter Chip,Query/local filter state,PROJECTION_QUERY,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W006,Focus Filter,1036:7506,Filters,Filter Chip,Query/local filter state,PROJECTION_QUERY,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W007,Mind Filter,1036:7507,Filters,Filter Chip,Query/local filter state,PROJECTION_QUERY,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W008,Portfolio Review Activity,1063:12484,Activity List,Repeater Row,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W009,Portfolio Review Timestamp,1063:12489,Portfolio Review,Dynamic Display,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W010,Portfolio Review Impact,1063:12490,Portfolio Review,Dynamic Badge,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W011,Edit Portfolio Review,1063:12549,Portfolio Review,Icon CTA,Resolve projection row to source resource and open edit sheet,LOCAL_NAV_WITH_SOURCE_REF,FutureBuilding.Activity.Resolve,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W012,Delete Portfolio Review,1063:12551,Portfolio Review,Destructive Icon CTA,Cancel/delete underlying canonical resource,CANONICAL_COMMAND_ROUTER,FutureBuilding.Activity.Cancel,POST,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W013,Skill Session Activity,1063:12492,Activity List,Repeater Row,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W014,Skill Session Timestamp,1063:12497,Skill Session,Dynamic Display,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W015,Skill Session Impact,1063:12498,Skill Session,Dynamic Badge,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W016,Edit Skill Session,1063:12554,Skill Session,Icon CTA,Resolve projection row to source resource and open edit sheet,LOCAL_NAV_WITH_SOURCE_REF,FutureBuilding.Activity.Resolve,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W017,Delete Skill Session,1063:12556,Skill Session,Destructive Icon CTA,Cancel/delete underlying canonical resource,CANONICAL_COMMAND_ROUTER,FutureBuilding.Activity.Cancel,POST,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W018,Networking Event Activity,1063:12500,Activity List,Repeater Row,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W019,Networking Event Timestamp,1063:12505,Networking Event,Dynamic Display,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W020,Networking Event Status,1063:12506,Networking Event,Dynamic Badge,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W021,Edit Networking Event,1063:12559,Networking Event,Icon CTA,Resolve projection row to source resource and open edit sheet,LOCAL_NAV_WITH_SOURCE_REF,FutureBuilding.Activity.Resolve,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W022,Delete Networking Event,1063:12561,Networking Event,Destructive Icon CTA,Cancel/delete underlying canonical resource,CANONICAL_COMMAND_ROUTER,FutureBuilding.Activity.Cancel,POST,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W023,Goal Reflection Activity,1063:12508,Activity List,Repeater Row,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W024,Goal Reflection Timestamp,1063:12513,Goal Reflection,Dynamic Display,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W025,Goal Reflection Status,1063:12514,Goal Reflection,Dynamic Badge,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W026,Edit Goal Reflection,1063:12564,Goal Reflection,Icon CTA,Resolve projection row to source resource and open edit sheet,LOCAL_NAV_WITH_SOURCE_REF,FutureBuilding.Activity.Resolve,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W027,Delete Goal Reflection,1063:12566,Goal Reflection,Destructive Icon CTA,Cancel/delete underlying canonical resource,CANONICAL_COMMAND_ROUTER,FutureBuilding.Activity.Cancel,POST,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W028,Morning Run Activity,1063:12516,Activity List,Repeater Row,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W029,Morning Run Timestamp,1063:12521,Morning Run,Dynamic Display,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W030,Morning Run Impact,1063:12522,Morning Run,Dynamic Badge,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W031,Edit Morning Run,1063:12569,Morning Run,Icon CTA,Resolve projection row to source resource and open edit sheet,LOCAL_NAV_WITH_SOURCE_REF,FutureBuilding.Activity.Resolve,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W032,Delete Morning Run,1063:12571,Morning Run,Destructive Icon CTA,Cancel/delete underlying canonical resource,CANONICAL_COMMAND_ROUTER,FutureBuilding.Activity.Cancel,POST,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W033,Journaling Activity,1036:7482,Activity List,Repeater Row,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W034,Journaling Timestamp,1036:7482,Journaling,Dynamic Display,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W035,Journaling Impact,1036:7482,Journaling,Dynamic Badge,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W036,Edit Journaling,1036:7482,Journaling,Icon CTA,Resolve projection row to source resource and open edit sheet,LOCAL_NAV_WITH_SOURCE_REF,FutureBuilding.Activity.Resolve,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W037,Delete Journaling,1036:7482,Journaling,Destructive Icon CTA,Cancel/delete underlying canonical resource,CANONICAL_COMMAND_ROUTER,FutureBuilding.Activity.Cancel,POST,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W038,Deep Work Block Activity,1036:7482,Activity List,Repeater Row,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W039,Deep Work Block Timestamp,1036:7482,Deep Work Block,Dynamic Display,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W040,Deep Work Block Impact,1036:7482,Deep Work Block,Dynamic Badge,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W041,Edit Deep Work Block,1036:7482,Deep Work Block,Icon CTA,Resolve projection row to source resource and open edit sheet,LOCAL_NAV_WITH_SOURCE_REF,FutureBuilding.Activity.Resolve,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W042,Delete Deep Work Block,1036:7482,Deep Work Block,Destructive Icon CTA,Cancel/delete underlying canonical resource,CANONICAL_COMMAND_ROUTER,FutureBuilding.Activity.Cancel,POST,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W043,Meditation Activity,1036:7482,Activity List,Repeater Row,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W044,Meditation Timestamp,1036:7482,Meditation,Dynamic Display,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W045,Meditation Impact,1036:7482,Meditation,Dynamic Badge,Derived projection read,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W046,Edit Meditation,1036:7482,Meditation,Icon CTA,Resolve projection row to source resource and open edit sheet,LOCAL_NAV_WITH_SOURCE_REF,FutureBuilding.Activity.Resolve,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S12,Future Building Recent Activity,1036:7482,PER-FB-S12-W047,Delete Meditation,1036:7482,Meditation,Destructive Icon CTA,Cancel/delete underlying canonical resource,CANONICAL_COMMAND_ROUTER,FutureBuilding.Activity.Cancel,POST,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W001,Close Edit Activity,I1036:7530;463:4516,Sheet Header,CTA,Close without persistence,LOCAL_UI,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W002,Activity Name,1036:7532,Form Fields,Text Input,Local edit state until Save,USER_INPUT,FutureBuilding.Activity.Update,PATCH on Save,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W003,Duration,1036:7534,Form Fields,Duration Input,Local edit state until Save,USER_INPUT,FutureBuilding.Activity.Update,PATCH on Save,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W004,Intensity,1036:7538,Form Fields,Dropdown / Selector,Local edit state until Save,USER_INPUT,FutureBuilding.Activity.Update,PATCH on Save,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W005,Date & Time,1036:7543,Form Fields,Date/Time Input,Local edit state until Save,USER_INPUT,FutureBuilding.Activity.Update,PATCH on Save,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W006,Activity Notes,1036:7546,Notes,Text Area,Local edit state until Save,USER_INPUT,FutureBuilding.Activity.Update,PATCH on Save,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W007,Notes Character Limit,1036:7548,Notes,Validation Hint,Client validation/derived display,LOCAL_DERIVED,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W008,Notes Character Count,1036:7549,Notes,Dynamic Validation,Client validation/derived display,LOCAL_DERIVED,LOCAL_ONLY,LOCAL,LOCAL,LOCAL_ONLY,UI-only / navigation
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W009,Intense Tag,1036:7551,Tags,Tag Chip,Local edit state until Save,USER_INPUT,FutureBuilding.Activity.Update,PATCH on Save,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W010,Moderate Tag,1036:7553,Tags,Tag Chip,Local edit state until Save,USER_INPUT,FutureBuilding.Activity.Update,PATCH on Save,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W011,Calm Tag,1036:7555,Tags,Tag Chip,Local edit state until Save,USER_INPUT,FutureBuilding.Activity.Update,PATCH on Save,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W012,Outdoor Tag,1036:7557,Tags,Tag Chip,Local edit state until Save,USER_INPUT,FutureBuilding.Activity.Update,PATCH on Save,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W013,Focus Tag,1036:7559,Tags,Tag Chip,Local edit state until Save,USER_INPUT,FutureBuilding.Activity.Update,PATCH on Save,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W014,Save Changes,1036:7562,Actions,Primary CTA,Update underlying Future resource represented by activity row,CANONICAL_COMMAND_ROUTER,FutureBuilding.Activity.Update,PATCH,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
FB,,PER-FB-S13,Edit Future Building Activity,1036:7512,PER-FB-S13-W015,Delete Activity,1036:7563,Actions,Destructive CTA,Cancel/archive underlying Future resource,CANONICAL_COMMAND_ROUTER,FutureBuilding.Activity.Cancel,POST,POST /v1/moments/:id/future-items | GET future-*,WIRED,Live write + client Quick Add
LS,,PER-LS-S01,Lifestyle Setup,353:7075,PER-LS-S01-W001,360,763:13914,Application Top Bar,Navigation / Shell,Navigation / state,LOCAL_OR_BOOTSTRAP,PersonalShell.Navigate,LOCAL/GET,LOCAL,LOCAL_ONLY,UI-only / navigation
LS,,PER-LS-S01,Lifestyle Setup,353:7075,PER-LS-S01-W002,Moments,763:13914,Application Top Bar,Navigation / Shell,Navigation / state,LOCAL_OR_BOOTSTRAP,PersonalShell.Navigate,LOCAL/GET,LOCAL,LOCAL_ONLY,UI-only / navigation
LS,,PER-LS-S01,Lifestyle Setup,353:7075,PER-LS-S01-W003,profile/avatar,763:13914,Application Top Bar,Navigation / Shell,Navigation / state,LOCAL_OR_BOOTSTRAP,PersonalShell.Navigate,LOCAL/GET,LOCAL,LOCAL_ONLY,UI-only / navigation
