Sequence,Txn_ID,Mode,Family,Moment,Quick_Add,Semantic_Type,Txn_Date,Txn_Time,Timestamp,Amount,Currency,Expected_Signed_Amount,Paid_By,Participant_Count,Split_Method,Description,Device_Target,Run_Batch,Backend_Load_Band,Expected_Status,Idempotency_Key,Platform,catalog_moment_id,catalog_moment_type,catalog_quick_add,catalog_id,catalog_status,tile_maestro_id,amount_maestro_id,note_maestro_id,submit_maestro_id,split_maestro_id,category_value,correlation_note,join_status,join_notes
1,MTR-IOS-0001,Personal,Personal,Life Operations,Groceries,Expense,2026-01-20,05:40:34,2026-01-20 05:40:34,14066.5,INR,-14066.5,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 14066.50,iPhone,B01,BASELINE_1_500,CREATED,idem-20260902-ios-0001,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 14066.50,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
717,MTR-IOS-0717,Business,Business,Business Runway,Funding,Income,2025-09-25,09:36:58,2025-09-25 09:36:58,147493.0,INR,147493.0,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0717 | Funding | 147493.00,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0717,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Funding,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0717 | Funding | 147493.00,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
718,MTR-IOS-0718,Personal,Personal,Future Building,Investments,Investment,2026-05-28,11:33:29,2026-05-28 11:33:29,6967.55,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-0718 | Investments | 6967.55,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0718,ios,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-0718 | Investments | 6967.55,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
719,MTR-IOS-0719,Group,Shared Experience,Wedding,Venue,Expense,2026-06-05,06:24:41,2026-06-05 06:24:41,21269.75,INR,-21269.75,IOS Meera,3,SHARES,MAESTRO-IOS-GROUP-WEDDING-0719 | Venue | 21269.75,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0719,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.shares,Venue,MAESTRO-IOS-GROUP-WEDDING-0719 | Venue | 21269.75,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
720,MTR-IOS-0720,Business,Business,Business Runway,Revenue,Income,2025-09-09,11:15:17,2025-09-09 11:15:17,8064.37,INR,8064.37,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0720 | Revenue | 8064.37,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0720,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Revenue,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0720 | Revenue | 8064.37,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
721,MTR-IOS-0721,Personal,Personal,Future Building,Education,Expense,2026-02-22,21:47:30,2026-02-22 21:47:30,14677.29,INR,-14677.29,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-0721 | Education | 14677.29,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0721,ios,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-0721 | Education | 14677.29,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
722,MTR-IOS-0722,Group,Shared Experience,Wedding,Catering,Expense,2026-01-21,01:50:00,2026-01-21 01:50:00,4701.97,INR,-4701.97,IOS Owner,3,EQUAL,MAESTRO-IOS-GROUP-WEDDING-0722 | Catering | 4701.97,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0722,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Catering,MAESTRO-IOS-GROUP-WEDDING-0722 | Catering | 4701.97,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
723,MTR-IOS-0723,Business,Business,Business Runway,Burn,Expense,2026-08-09,21:06:51,2026-08-09 21:06:51,49946.97,INR,-49946.97,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0723 | Burn | 49946.97,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0723,ios,B02,BUSINESS_RUNWAY,Expense,B02:Expense,ACTIVE,qa.tile.expense,business.expense.amount,business.expense.note,business.expense.submit,,Burn,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0723 | Burn | 49946.97,JOINED,Runway Log Expense
724,MTR-IOS-0724,Personal,Personal,Future Building,Goal Contribution,Transfer,2025-11-07,06:33:38,2025-11-07 06:33:38,10016.45,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-0724 | Goal Contribution | 10016.45,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0724,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-0724 | Goal Contribution | 10016.45,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
725,MTR-IOS-0725,Group,Shared Experience,Wedding,Decor,Expense,2025-09-25,15:05:34,2025-09-25 15:05:34,9738.32,INR,-9738.32,IOS Aarav,3,PERCENTAGE,MAESTRO-IOS-GROUP-WEDDING-0725 | Decor | 9738.32,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0725,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Decor,MAESTRO-IOS-GROUP-WEDDING-0725 | Decor | 9738.32,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
726,MTR-IOS-0726,Business,Business,Business Runway,Reserve,Transfer,2026-04-22,00:49:53,2026-04-22 00:49:53,153038.66,INR,0.0,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0726 | Reserve | 153038.66,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0726,ios,B02,BUSINESS_RUNWAY,Expense,B02:Expense,ACTIVE,qa.tile.expense,,,,,Reserve,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0726 | Reserve | 153038.66,JOINED_REVIEW,Reserve transfer → Runway expense/movement proxy — REVIEW
727,MTR-IOS-0727,Personal,Personal,Lifestyle,Dining,Expense,2026-08-25,01:25:49,2026-08-25 01:25:49,9084.07,INR,-9084.07,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-0727 | Dining | 9084.07,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0727,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-IOS-PERSONAL-LIFESTYLE-0727 | Dining | 9084.07,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
728,MTR-IOS-0728,Group,Shared Experience,Wedding,Travel,Expense,2026-08-09,08:10:48,2026-08-09 08:10:48,6227.89,INR,-6227.89,IOS Meera,3,EXACT,MAESTRO-IOS-GROUP-WEDDING-0728 | Travel | 6227.89,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0728,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.exact,Travel,MAESTRO-IOS-GROUP-WEDDING-0728 | Travel | 6227.89,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
729,MTR-IOS-0729,Business,Business,Business Runway,Loan,Income,2026-03-26,06:15:36,2026-03-26 06:15:36,153951.13,INR,153951.13,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0729 | Loan | 153951.13,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0729,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Loan,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0729 | Loan | 153951.13,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
730,MTR-IOS-0730,Personal,Personal,Lifestyle,Shopping,Expense,2026-08-25,07:38:54,2026-08-25 07:38:54,17362.93,INR,-17362.93,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-0730 | Shopping | 17362.93,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0730,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Shopping,MAESTRO-IOS-PERSONAL-LIFESTYLE-0730 | Shopping | 17362.93,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
731,MTR-IOS-0731,Group,Shared Experience,Wedding,Gifts,Expense,2026-06-26,18:35:13,2026-06-26 18:35:13,21170.4,INR,-21170.4,IOS Owner,3,SHARES,MAESTRO-IOS-GROUP-WEDDING-0731 | Gifts | 21170.40,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0731,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.shares,Gifts,MAESTRO-IOS-GROUP-WEDDING-0731 | Gifts | 21170.40,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
732,MTR-IOS-0732,Business,Business,Business Runway,Investment,Income,2025-11-18,04:07:00,2025-11-18 04:07:00,97906.29,INR,97906.29,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0732 | Investment | 97906.29,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0732,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Investment,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-0732 | Investment | 97906.29,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
733,MTR-IOS-0733,Personal,Personal,Lifestyle,Entertainment,Expense,2026-03-27,14:34:19,2026-03-27 14:34:19,15358.89,INR,-15358.89,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-0733 | Entertainment | 15358.89,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0733,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Entertainment,MAESTRO-IOS-PERSONAL-LIFESTYLE-0733 | Entertainment | 15358.89,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
734,MTR-IOS-0734,Group,Shared Experience,Wedding,Photography,Expense,2026-06-16,16:33:55,2026-06-16 16:33:55,1628.58,INR,-1628.58,IOS Aarav,3,EQUAL,MAESTRO-IOS-GROUP-WEDDING-0734 | Photography | 1628.58,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0734,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Photography,MAESTRO-IOS-GROUP-WEDDING-0734 | Photography | 1628.58,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
735,MTR-IOS-0735,Business,Business,Business Operations,Software,Expense,2025-12-12,02:59:31,2025-12-12 02:59:31,136529.31,INR,-136529.31,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0735 | Software | 136529.31,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0735,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Software,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0735 | Software | 136529.31,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
736,MTR-IOS-0736,Personal,Personal,Lifestyle,Travel,Expense,2026-05-30,11:19:12,2026-05-30 11:19:12,535.57,INR,-535.57,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-0736 | Travel | 535.57,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0736,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Travel,MAESTRO-IOS-PERSONAL-LIFESTYLE-0736 | Travel | 535.57,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
737,MTR-IOS-0737,Group,Shared Experience,Wedding,Other,Expense,2025-09-18,23:52:51,2025-09-18 23:52:51,24412.88,INR,-24412.88,IOS Meera,3,PERCENTAGE,MAESTRO-IOS-GROUP-WEDDING-0737 | Other | 24412.88,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0737,ios,G02,WEDDING,Expense,G02:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Other,MAESTRO-IOS-GROUP-WEDDING-0737 | Other | 24412.88,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
738,MTR-IOS-0738,Business,Business,Business Operations,Rent,Expense,2025-12-16,19:44:13,2025-12-16 19:44:13,160362.52,INR,-160362.52,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0738 | Rent | 160362.52,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0738,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Rent,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0738 | Rent | 160362.52,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
739,MTR-IOS-0739,Personal,Personal,Lifestyle,Fitness,Expense,2026-08-16,17:02:20,2026-08-16 17:02:20,2004.96,INR,-2004.96,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-0739 | Fitness | 2004.96,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0739,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-IOS-PERSONAL-LIFESTYLE-0739 | Fitness | 2004.96,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
740,MTR-IOS-0740,Group,Shared Experience,Office Outing,Food,Expense,2026-05-25,15:21:05,2026-05-25 15:21:05,99.99,INR,-99.99,IOS Owner,3,EXACT,MAESTRO-IOS-GROUP-OFFICE_OUTING-0740 | Food | 99.99,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0740,ios,G04,OFFICE_OUTING,Expense,G04:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.exact,Food,MAESTRO-IOS-GROUP-OFFICE_OUTING-0740 | Food | 99.99,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
741,MTR-IOS-0741,Business,Business,Business Operations,Marketing,Expense,2026-06-22,00:40:07,2026-06-22 00:40:07,135306.51,INR,-135306.51,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0741 | Marketing | 135306.51,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0741,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Marketing,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0741 | Marketing | 135306.51,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
742,MTR-IOS-0742,Personal,Personal,Lifestyle,Hobbies,Expense,2026-08-06,02:31:40,2026-08-06 02:31:40,17468.71,INR,-17468.71,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-0742 | Hobbies | 17468.71,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0742,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-IOS-PERSONAL-LIFESTYLE-0742 | Hobbies | 17468.71,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
743,MTR-IOS-0743,Group,Shared Experience,Office Outing,Travel,Expense,2025-11-03,01:39:18,2025-11-03 01:39:18,2545.06,INR,-2545.06,IOS Aarav,3,SHARES,MAESTRO-IOS-GROUP-OFFICE_OUTING-0743 | Travel | 2545.06,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0743,ios,G04,OFFICE_OUTING,Expense,G04:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.shares,Travel,MAESTRO-IOS-GROUP-OFFICE_OUTING-0743 | Travel | 2545.06,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
744,MTR-IOS-0744,Business,Business,Business Operations,Legal,Expense,2025-11-01,20:33:51,2025-11-01 20:33:51,46733.45,INR,-46733.45,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0744 | Legal | 46733.45,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0744,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Legal,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0744 | Legal | 46733.45,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
745,MTR-IOS-0745,Personal,Personal,Relationships,Gifts,Expense,2025-11-22,14:52:15,2025-11-22 14:52:15,11141.95,INR,-11141.95,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-0745 | Gifts | 11141.95,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0745,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-0745 | Gifts | 11141.95,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
746,MTR-IOS-0746,Group,Shared Experience,Office Outing,Activities,Expense,2026-04-13,22:33:58,2026-04-13 22:33:58,13181.29,INR,-13181.29,IOS Meera,3,EQUAL,MAESTRO-IOS-GROUP-OFFICE_OUTING-0746 | Activities | 13181.29,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0746,ios,G04,OFFICE_OUTING,Expense,G04:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Activities,MAESTRO-IOS-GROUP-OFFICE_OUTING-0746 | Activities | 13181.29,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
747,MTR-IOS-0747,Business,Business,Business Operations,Accounting,Expense,2026-02-17,08:05:34,2026-02-17 08:05:34,36428.09,INR,-36428.09,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0747 | Accounting | 36428.09,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0747,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Accounting,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0747 | Accounting | 36428.09,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
748,MTR-IOS-0748,Personal,Personal,Relationships,Dates,Expense,2026-02-17,23:53:35,2026-02-17 23:53:35,12105.01,INR,-12105.01,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-0748 | Dates | 12105.01,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0748,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-0748 | Dates | 12105.01,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
749,MTR-IOS-0749,Group,Shared Experience,Office Outing,Venue,Expense,2026-01-11,04:14:06,2026-01-11 04:14:06,26012.96,INR,-26012.96,IOS Owner,3,PERCENTAGE,MAESTRO-IOS-GROUP-OFFICE_OUTING-0749 | Venue | 26012.96,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0749,ios,G04,OFFICE_OUTING,Expense,G04:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Venue,MAESTRO-IOS-GROUP-OFFICE_OUTING-0749 | Venue | 26012.96,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
750,MTR-IOS-0750,Business,Business,Business Operations,Equipment,Expense,2025-12-11,07:21:23,2025-12-11 07:21:23,130801.18,INR,-130801.18,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0750 | Equipment | 130801.18,iPhone,B15,RAMP_501_1500,CREATED,idem-20260902-ios-0750,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Equipment,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0750 | Equipment | 130801.18,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
751,MTR-IOS-0751,Personal,Personal,Relationships,Family,Expense,2026-02-25,08:24:31,2026-02-25 08:24:31,13321.15,INR,-13321.15,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-0751 | Family | 13321.15,iPhone,B16,RAMP_501_1500,CREATED,idem-20260902-ios-0751,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-0751 | Family | 13321.15,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
752,MTR-IOS-0752,Group,Shared Experience,Office Outing,Other,Expense,2026-01-04,09:04:58,2026-01-04 09:04:58,20495.83,INR,-20495.83,IOS Aarav,3,EXACT,MAESTRO-IOS-GROUP-OFFICE_OUTING-0752 | Other | 20495.83,iPhone,B16,RAMP_501_1500,CREATED,idem-20260902-ios-0752,ios,G04,OFFICE_OUTING,Expense,G04:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.exact,Other,MAESTRO-IOS-GROUP-OFFICE_OUTING-0752 | Other | 20495.83,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
753,MTR-IOS-0753,Business,Business,Business Operations,Vendor,Expense,2026-04-10,16:06:19,2026-04-10 16:06:19,88653.11,INR,-88653.11,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0753 | Vendor | 88653.11,iPhone,B16,RAMP_501_1500,CREATED,idem-20260902-ios-0753,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Vendor,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0753 | Vendor | 88653.11,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
754,MTR-IOS-0754,Personal,Personal,Relationships,Friends,Expense,2025-11-02,22:56:18,2025-11-02 22:56:18,4424.1,INR,-4424.1,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-0754 | Friends | 4424.10,iPhone,B16,RAMP_501_1500,CREATED,idem-20260902-ios-0754,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-0754 | Friends | 4424.10,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
755,MTR-IOS-0755,Group,Shared Experience,House Party,Food,Expense,2026-06-22,21:46:11,2026-06-22 21:46:11,7797.1,INR,-7797.1,IOS Meera,3,SHARES,MAESTRO-IOS-GROUP-HOUSE_PARTY-0755 | Food | 7797.10,iPhone,B16,RAMP_501_1500,CREATED,idem-20260902-ios-0755,ios,G03,HOUSE_PARTY,Expense,G03:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.shares,Food,MAESTRO-IOS-GROUP-HOUSE_PARTY-0755 | Food | 7797.10,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
756,MTR-IOS-0756,Business,Business,Business Operations,Tax,Expense,2026-01-04,17:11:26,2026-01-04 17:11:26,38962.46,INR,-38962.46,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0756 | Tax | 38962.46,iPhone,B16,RAMP_501_1500,CREATED,idem-20260902-ios-0756,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Tax,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-0756 | Tax | 38962.46,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
757,MTR-IOS-0757,Personal,Personal,Relationships,Celebrations,Expense,2026-03-01,20:54:48,2026-03-01 20:54:48,3957.3,INR,-3957.3,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-0757 | Celebrations | 3957.30,iPhone,B16,RAMP_501_1500,CREATED,idem-20260902-ios-0757,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-0757 | Celebrations | 3957.30,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
